Filename,Whisper,WER_Whisper,Wav2Vec,WER_Wav2Vec,Noise_Whisper,WER_Noise_Whisper,Noise_Wav2Vec,WER_Noise_Wav2Vec
luxembourgeois1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go and meet her Wednesday at the train station.",0.014492754,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEESE FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO AND MEET HER WEDNESDAY AT THE TRAIN STATION,0.028985507," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe snack for her brother, Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go and meet her Wednesday at the train station.",0.028985507,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONFULS OF FRESH SNOW PEESE FIVE THICK SLABS OF BLUE CHEESE AND MAY BE SNAG FOR HER BROTHER BOB WE WALL SO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO AND MEET HER WENSDAY AT THE TRAIN STATION,0.130434783
macedonian1.wav," Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.014492754,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEES FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.028985507," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five ticks, slabs of luchis, and maybe a snack for a runner-bub. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.086956522,MIS CALLSTAL AS HER TO ING TES THIG IEN FNTON SIX MONTS OF FRESH TIS FICETIK LEPS OFOCES AND MAYBE AS NA O E RANERBOK WE ALSO I EMA BLESTI T ANNO TI AFO FOTEKIS SHE CAN CO TITIKS ATE TREE RET WAT A WE WI E WIE WAS TA A TE TRAN STATION,0.811594203
malagasy1.wav," Tes Thus, du previously insturized, schppen com sis in boom back to a Blockchain or Sto , palavra fair pince 500fe hogFrom acesso in the history and maybe a snuck off her brother boy we also need aplastik, anek, a big toy frog, 4 kids, 2nd scoop, those things into 3 red bags, and we will go meet her Wednesday at the train station.",0.579710145,PLEASE CALL STELLA ASK HER TO BRING THERE THINGS WITH TEFORM OF STORE SIX SPOONFS OF FRESH NOW PINCES FIVE FIVE THICK SLABS OF BLUE CHEESES AND MAYBE A SNAG OF HER BROTHER BOB WE AL SO KNEED THE SMALL PLASTIC NECK AND A BIG TOY FROG FOR KIDS SICOND SCOOP THOSE THINGS INTO THREE RED BAXES AND WE WILL GO MEET HER WENESDAY AT THE TRAIN STATION,0.31884058," Please, go to Stella, ask her to bring their things with a full of stone, six princesses of freshness, princess, five, five, think, slabs of blue cheese, and maybe a snack of hair over a pop. We will submit the small plastics, nick, and a big toy folk for the kids. Seconds, scoop, those things into three red bags and we will go meet her Wednesday at the end of the day.",0.434782609,ETIEITTI SXSIBII TIAEIARIIEII SECONCOOPEIEARYRE,1
malay1.wav," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNECK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.014492754," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for a brother-bomb. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the street station.",0.057971014,PLEASE CALL STELLA ASK HE TO BRING THISE STINGS OTER FROM THE STORE SIX SMOONS OF FRESH SNOWPEEHS FIVE  THINK SLAGS OF TG SHEES N MA BE NEG FOR A BROTHER BOTHER WE ALSO NEED A SMALL PLASTIC NANGEN A BIG TOY FROG FOR THE KIDS SHE GET CO THE STIKS INTO THREE RED BAGS AND WE WIL GO BE HER WHEN A SNA AT THE TRAIN STATION,0.420289855
malayalam1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy fro for the kids. She can scoop these things into three red bags and we will go meet her Wednesday or the train station.",0.057971014,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEESE FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KITS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.043478261," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh, snobbiz, five things laps of loose cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big boy fro for the kids. She can scoop these things in three red bags and we will go meet her Wednesday or the train station.",0.130434783,THREE COR T ASO R TIS TIN ITER FO TOT SIX OS FRESHS MO IS FI T LAGS STIS AN MAYBEI AG FORE O THE BOT WE ALSO NEED THIS OR LASTI LI AND TE B G FO FR FOR THE IS SHE GETS KIP TIS TINGS TRE RED BAGS AN BIE O METE ESEO TE DAN STATION,0.855072464
maltese1.wav," Please call Stella. Ask her to bring these things with her from the store. Six pooms of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.014492754,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0," Please call Stella. Ask her to bring these things with her from the store. Six poems of fresh snowpays, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scope these things into three red bags and we will go meet her Wednesday at the train station.",0.057971014,PLEASE CALL STELLA ASK HER TO BRING TISE STINGS WITH HER FROM THE STORE SIX PRINS OF FRESH SNOWPINS FIVE TIG SLABOFP RI CHIGS AND MAYBE A SNAG FOR HER BROTHER BOB WE ALSO NEED A SMALL CLOBSTIK SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN STOP TES TINGS IND TO THREE RED BAGS AND W WILL GO MEETH HER WENSTAY AT THE TRAIN STATION,0.289855072
mandarin1.wav," Please call Stella, ask her to bring the things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snake for her brother Bob. We also need a small plastic snake and a big torfrog from the cage. She can scope the things into 3 red bags and we will go meet her once they add the train station.",0.202898551,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRES SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNAKE FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOR FROG FROM THE CAGE SHE CAN SCOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.086956522," Please call Stella as her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snake for her brother Bob. We also need a small plastic snake and a big torfrog from the case. She can scope these things into three red bags and we will go meet her. Wednesday at the train station.",0.101449275,PLEASE CO STYLA AST HER TO BRIG THE TINGS WIE HER FROM THE STORR SIX SPOONS OF FRES SNOWPEES FIVE TIG SLAGS OF BLUE CHEE AND MABE A SNAK FOR HER BOR BALL WE ALSO NEED A SMALL PLASTIG SNK AND A BIG TORFOL FROM THE CAGS SHE CAN SCOP LT TINGS INTO THREE RED BAGS AND WE WILL GO MEET HER ONSTAY AT THE TREEN STATION,0.420289855
mandingo1.wav," Piyikum결adakku jezeniasiq Estella,читos Pixoliz veintide of her n flattery, bounty along her mother of grilled chicken pick the sale of sweet, cold fairies, and Kimy Jarubud laugh at me at selfish man, whom I missed my past ten Cornhouse whose timeき We, Kat ramen, disappearing up the corner of the corner Twin Station",0.942028986,PLEASE CALLED STELLA AXATO BRINGS THESE THINGS WITH HALF FROM THE STORE SIX SPOON OF FRESH SNOW PEAS FIVE TICK SLABS OF BLUE CHEESE AND MAYBE A SNUG FOR HER BROADERST BOB WE ALSO NEED SMALL PLASTIC SNEAK AND THE BIG TOY FROGS FOR THE KIDS SHE CAN SCOP THESE THINGS INTO THREE RED BAGS AND WE WILL MEET HER WEDNESDAY AT TWIN STATION,0.260869565," please call the stellar and start to bring these things a bit half from the store six-prone of fresh snow peas, five-tickled slabs of blue cheese and maybe a snack for her broadest bob we also need a small plastic snake and a big toy frog for the kids she can scope these things into three wet baths and we will with her wings they are twins station",0.304347826,PLEASE COT STELLA AO O BRING TI TINK WIT O ON STO SIX USO BIS FVTI LIVIS AN ME BI SNAG  BO BOP ISIN O STIS NEK AND  BKOT O SHECANCOK TES STIKS INTO TREE RED WADSI EWO MIT O WISE TIN STATION,0.884057971
mandinka1.wav," Please, call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five six slabs of blue cheese, and maybe a snack for her brother-bub. We also need a small plastic snake and a big toy for kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",0.072463768,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEASE FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR KITS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.043478261," Please, call Stel. Ask her to bring these things with her form the stone. Six balloons were fresh, the snow beat. Five things, slubs of blue cheese. And maybe a snap for her brown bow. We also need a small plastic snake and a big toy for kids. She can scoop these things into three red bags. And we will go need her as they cut the translation.",0.289855072,PLEASEO TEM STET BRINTETINET SIX MNS  FRES O FI TIN MOCN E THE NANB WI OOL TEMMS TI LIAN IIIHEGAN TI TININO TRIEAANW WI EA ARE TATION,0.971014493
mankanya1.wav," 3. Cole Stella asked her to bring these things from the straw. 6. Freshenal snow peas, 5-6 lbs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy from the king. She can't scoop these things into three red bags and we will go meet her when they try the train station.",0.289855072,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WIVEER FROM THE STOR SIX SPOON FRESH NOW SNOW PEAS FIVE THICK SLAB OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOL WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FROM THE KID SHE CAN'T SCOOP THESE THINGS INTO INTO THE THREE RED BAGS AND WEILL GOT MEAT HER WEDNESDAY AS THE TRY THE TRAIN STATION,0.289855072," 3 skulls della, as you are to bring these things we have a frog from the slot. 6 spoon of fresh snow peas, 5 six love cobbled cheese and maybe a snack for her other boat. We also need a small plastic snail and a big toy frog from the cave. She can scoop these things into three, three red bags and we will go meet her when she tries to train station.",0.405797101,THISPAELO ASOITINIOOON SIXO EONOLAININAOOAOOOAITIANIOOOI SIN ETNA TTAA ANDOETAAAANSATION,1
marathi1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack, snake and a big toy frock for the kids. She can scoop these things into 3 red bags and we will go meet her when a stay at the train station.",0.115942029,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAK SNAKE AND A BIG TOY FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WENESDAY AT THE TRAIN STATION,0.043478261," Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick flaps of blue cheese and maybe a snack for her brother Pa. We also need a small plastic snack, snake and a big toy for the kids. She can scoop these things into three red bags and we will go meet her when she stays at the train station.",0.101449275,PLEASE CO STELLA ASK HER TO BRIG M THINS WIT ER FROM THE STOR SIX FOONS OFF FRESH SNOOP PE FIVE THIK FLAGS OF BEG TEEE AND WAYBE A SNAG FOR A BROTHER BOG WE ALSO NEET A SMALL BASSTIX NG SNAKE AND A BIG DOG FRG FOR THE GITS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WIL GO MEET HER WHEN I STI AT THE TRAIN STATION,0.420289855
mauritian1.wav," Please call Stila, Oxford to bring these things with her from the store. Six months, six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her one as day at the train stations.",0.130434783,AND PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX MONTHS SIX SPOONS OF FRESH SNOW PEASE AN FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS AND SHE CAN SCOOP THESE THINGS INTO  THING FREE RED BAGS AND WALLW WILL GO MEET HER WENSDAY AT THE TRAIN STATIONS,0.15942029," Please call Stila, Oxford to bring these things and we will perform the store. Six months, six months of fresh snow peas, five thick slabs of blue cheese, and maybe a snack of four of her brother-blood. We also need a small plastic snake and a big toy frog for the kids. She can scope these things into three red bags and we will go meet her when is the train stations.",0.275362319,I PLIS CALL TEALA OGS HER TO BRING THES AND THINGS  ER FOM TO SIX MONTHS SIK SO FIRSH NO INS FIVE HIG AGS  TE TES AND MAYBE NAKFOR BRODABOVE WE ALSO TED E SMOL BAS THIG NEK AND AND BIG DOG FRO FOR THE CAGS SHEKENG O THE THINGS AD TO THING FRE RED BAGS AND W ALLI GO M R WENS TEG ATE TRAN TATIS,0.797101449
mende1.wav," Please call Stella. Ask her to bring these things with her from the store. 6 points of fresh snow peas, 5 thick slabs of blue cheese, and maybe a snack for her bread or bar. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",0.101449275,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BREADOF BAB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.043478261," This ghost is excellent to bring these things with her from the store. Six points of personal peace, five thick slabs of built-ins and maybe a snack for her brother. We also need a small plastic snake and a big toy for the kids. She can scoop these things into three wear beds and we will go meet her once a day at the train station.",0.260869565,VISCO STE ACEETIE FONTETO SIXWEE TE FIRS FAVTILAVTE  BE E LAOE REOEE ASNE EE EEIBEO FO TITES SHEX WOTES TEKSINTO THREE RE BESA EE OIO ELEATHE TI STATION,0.971014493
miskito1.wav," Please call Stella. I heard to bring these things with hair from the stove. 6 spoons of fresh snow peas. 5-6 slabs of blue cheese. And maybe a snack for the brother Bob. We also need a small plastic, a big, thick, and thick, for the kids. She can scoop these things into 3 red bags. And we will go to meet here Wednesday at this Chinese station.",0.260869565,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEES FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNAK FOR THE BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNEAKED ON A BIG THOF ROK FOR THE KIDS SHE CAN SCOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO TO MEET HER WENESDAY AT THE TRAIN STATION,0.144927536," Sweet Gun Steal I inherit these flicks with her from the stowl 6‑s man's old fresh, Fast fix lapse of, Baudes one maybe her, Show item before the pop The else umea sma odd, Stip one, 1 big with five shots For the kids Shல cams a gone Uniree14F 3rd Breath May44 B şn b schi",0.855072464,ES,1
mizo1.wav," Please call Stella. I'll start to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into the red bags and we will go meet her Wednesday at the",0.130434783,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNAG FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAG AND A BIG TOY FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THE RED BAGS AND WE WILL GO MEET HER WENESDAY AT THE STRANE STATION,0.101449275," Please go Stella, I was hard to bring these things with her from the store. Six months of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother-bought. We also need a small plastic snack and a big toy for the kids. She can scope these things through the red bags and we will go meet her when she's there at the train station.",0.231884058,PISCO STELLA AS OBRINISTNS  A FRO T STONE SIX MOS FRIS SNO CA FIVE TI LAS O SISIANILA FO HER BROTER BON WE ALSO LA ASAEA TO FRO FORCINS  EN TES INS THI BASOE OEESIDO STATION,0.898550725
moba1.wav," Ok, please call Stella. Ask her to bring these things we have from the store. Six spoons and first two pieces. Five things, Slav and Blue, Cheese. And maybe a snake for her brother Bob. We also need a small plastic snake and a big toy for the kiss. She can scoop these things into three red bags. And we will go meet her Wednesday at the train station.",0.188405797,O KA PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WE HAVE FROM THE STORE SIX SPOONS AND FRESH TMO PIECE FIVE THINGS SLAB AND BLUE CHEESE AND MAYBE A SNAK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLATIC SNAK AND A BIG TO FROCK FOR THE KIS SHE CAN SCOOP THESE THINGS INTO TREE RED BACKS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.260869565," Patürforida comun�alism prop rests Funavatelitu R2 Tr ganing Tr 5 Li Minima русusi na sktienu, aiena na folikosismi, ganio beastsiea, k honouri delle gegezeruru y hookserao nestingiayin guw Paidimax надо, eta emaran'a g generations, eta Hughildoh i h che codes ngаноfazkazaa, i'cl shoesan,",1,AAISAASESIFO SIAN FIVES IMMBEOTHEOMEIA FO F SHETIESTITN,1
mongolian1.wav," Please call Stila. Ask her to bring those things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snake for her brother Bob. We also need a small plastic snake and a big toy frog for their kids. She can scoop those things into three red bags and we will go meet her Wednesday at the train station.",0.072463768,PLEASE CALL STILLA ASK HER TO BRING THOSE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEES FIVE THICK SLAPS OF BLUE CHEESE AND MAYBE A SNAKE FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THOSE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.086956522," Please call Stila, ask her to bring those things with her from the store. Six spoons of fresh snow peas, five thick slabs of luches and maybe a snake for her brother. But we also need a small plastic snake and a big toy frog for their kids. She can scoop those things into three red bags and we will go meet her Wednesday at the train station.",0.115942029,PLEASE CALL TL ASR TO BRING THOSE THINGS WITH HER FROM THE ON SIX BOOS AOL FRESH SNOINS FI TILV OOIS MAYBE A SNAG  FOR HER BROTHER BO WE ALSO NEED A SMALL PLAST NINE E TFO FRO FOR THE KIS SHECI GOOD THOSE THINGS INT T ED BED ENDW WIL GO TE HER WEN  AD ED TRAIN STATION,0.594202899
moore1.wav," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slava of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",0.043478261,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLAV OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.043478261," Please call Stella, ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick, slab of blue cheese, and maybe snack for her brother with a cup. We also need a small plastic snake and a big toy for the kids. She can scoop these things into a tree red bag. And we will go meet her Wednesday at the train station.",0.15942029,PLEASE CO TELA AT INITIN WE OOI EO FRESH OI BIV  LOVSEIIIIS TAT OETE OWE ALSO TEE O PASILIIOTANIIOOTI SII I I TIIITOAO BAII OOI T EO R TASO,0.956521739
mortlockese1.wav," Please call Stella, as credit bring these things from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy for our kids. She can scoop these things into 3 red bags and we will go meet her when stay at the train station.",0.173913043,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS FROMHER FROM THE STORE SIX SPOONS OF FRESH SNOW PEAS FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.028985507," Please call Stella as her to bring these things from her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy for our kids. She can scoop these things into three red bags and we will go meet her when staying at the train station.",0.086956522,PLEASE CALL U STELLA ASK HER TO BRING THESE THINGS FROM HER FROM THE STORM SIX SCOONS OF FRESH SNOW PIS FIVE THIC SLABS OF BLUE CHEESE AND MAYBE A SNAG FOR HER BROTHER BOG WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR E KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO N MEET HER WENSESDAY AT THE TRAIN STATION,0.15942029
nama1.wav, Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas. 5 thick slabs of blue cheese. And maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the strange station.,0.043478261,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM YOUR STORE SIX POUNDS OF FRESH SNOW PEES FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BOB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BI TOY FROCK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE STRANGE STATION,0.086956522," Please close the door. Ask her to bring these things with her. She will stop at six poles of fresh, small piece. Five x-labs of cheese and maybe a snack hole. Brown and pop. We also need a small plastic snack and a big towel for the kids. She gets cool these things into three red bags and green. We turn and stay at the strange station.",0.420289855,ISO E ASKETITSIXPOI TILEGLEELIESIELIEETETI DITION,1
nandi1.wav," Please call Stella. I also have to bring these things with her from the store. Six spoons of fresh no peas, five tits of blue cheese, and maybe a snack of a brother barb. We also need a small plus tits snack and a big toy frog for the kids. She can scoop these things in the three red bags. We will go meet her once they are at the transition.",0.289855072,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH US WITH HER FROM THE STORE SIX SPOONS OF FRESH NO PEASE FIVE TIK LUPS OF BLUE CHEESE AND MAYBE A SNUCK OF A BROTHER BOB WE ALSO NEED A SMALL PLASTER SNAK AND A BIG TOY FROK FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BUGS AND WEILL GO MEET HER WENESDAY AT THE TRANSLITION,0.260869565," Please, go there. I just had to bring these things with us, with our front stove. Since we're so fresh and old, in fact, it's also pretty cheap. It may be a snack or a bread or a bar. We also need a small plus that's snack, in a big toy frog for the kids. She can scoop these things in the tray red box. And we'll go meet now Wednesday at the transition.",0.637681159,PLEASE CAS TEM S AT TO BI TO OEISO PRATON ISSS I MAYBENAE MOSOLE A MAL BLESTED SNI IN A BE TOO FO THEKINSHEA ITES THING E TTLAE O ANO ME T HOU WIN TATE TRANSITION,0.942028986
naxi1.wav," Please, Costella ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, but we also need a small plastic snake and a big toy frog for the kids. We can scoop these things into three red packs and we will go meet her when they add the",0.144927536,PLEASE CALL STELLA ASK HER TO BRING THESE THINGS WITH HER FROM THE STORE SIX SPOONS OF FRESH SNOW PEES FIVE THICK SLABS OF BLUE CHEESE AND MAYBE A SNACK FOR HER BROTHER BUB WE ALSO NEED A SMALL PLASTIC SNAKE AND A BIG TOY FROG FOR THE KIDS SHE CAN SCOOP THESE THINGS INTO THREE RED BAGS AND WE WILL GO MEET HER WEDNESDAY AT THE TRAIN STATION,0.028985507," His sister asked her to bring these things with her from the store. Six schools of fresh snow peas, five thick slabs of cheese, and maybe a snack for her brother, but we also need a small plastic snake and a big toy frog for the kids. In the middle of the school, these things eat three red bags and we will go meet her with the at the transportation.",0.260869565,S EOOOEEA O OO SIX O RASO Y TIAO AN AE O AOE OT O  OEEOO ASOBIO OTOIE TES A  AD A ANWE WIOOE O,0.956521739
